file,begin,end,speaker,overall_log_likelihood,speech_log_likelihood,phone_duration_deviation,snr
common_voice_22_0_3574,0.0,5.198875,utt,-49.75340294471154,-56.76087769218113,12.603664348351773,12.548569290186805
common_voice_22_0_16774,0.0,2.0111875,utt,-50.809628614738806,-57.81331253051758,12.603663403549595,1.1973124124251129
common_voice_22_0_6559,0.0,3.2866,utt,-38.53558664988602,-44.650407552719116,12.589410757296283,14.878707041485303
common_voice_22_0_32908,0.0,2.6441,utt,-38.83099180279356,-49.054904301961265,12.519923840040992,1.4376212846458873
common_voice_22_0_29255,0.0,1.3845625,utt,-39.67199176290761,-54.32477569580078,12.495109844850388,7.530362502949988
common_voice_22_0_2958,0.0,3.2316,utt,-44.00534539473684,-49.07031898498535,12.49510938945091,3.7736333811343155
common_voice_22_0_31575,0.0,2.551375,utt,-39.78077512254902,-48.68359692891439,12.495108934051432,12.874692744017814
common_voice_22_0_92,0.0,6.7731875,utt,-52.53071339549483,-52.978491419011895,12.467323282095363,0.38045479607178834
common_voice_22_0_19125,0.0,2.4611875,utt,-42.715423335873986,-50.630809466044106,12.46732247793502,6.629489349620378
common_voice_22_0_20827,0.0,2.963,utt,-44.683191247888516,-49.67938423156738,12.464709713699605,10.062673917327317
common_voice_22_0_29826,0.0,2.9274,utt,-40.92854762158703,-48.41744486490885,12.43435471028559,6.784062703561176
common_voice_22_0_37096,0.0,1.0072,utt,-44.94982789294554,-54.063828468322754,12.434354265054736,6.198998491853043
common_voice_22_0_28753,0.0,3.2951875,utt,-53.815210700757575,-51.567564249038696,12.379723405563551,7.1915743317688126
common_voice_22_0_29378,0.0,2.6235625,utt,-59.01767876312023,-50.40537370954241,12.379722836202754,16.041754702137908
common_voice_22_0_25277,0.0,3.0584,utt,-52.646292892156865,-59.22972151812385,12.354125225728815,3.9631360733479415
common_voice_22_0_15821,0.0,3.0925,utt,-54.485291514967635,-55.99603398640951,12.354122848025256,6.22053588001997
common_voice_22_0_28347,0.0,1.3671,utt,-59.12204536382299,-62.47343873977661,12.342303054602054,7.135700603008555
common_voice_22_0_4304,0.0,3.4703,utt,-52.377470956412104,-53.57840260592374,12.342302371502836,10.370908309928264
common_voice_22_0_1165,0.0,3.6138,utt,-57.36912439404432,-59.7474619547526,12.289583033814118,4.172638626596054
common_voice_22_0_17900,0.0,3.6120625,utt,-34.42812932825485,-45.056947267972504,12.2750005327038,11.707381163182143
common_voice_22_0_1572,0.0,4.0188,utt,-54.379367809390544,-54.51953622066613,12.200802467186358,5.492580927462107
common_voice_22_0_173,0.0,10.2951,utt,-49.50999317354369,-51.07351127037635,12.200794323166745,11.776189501007302
common_voice_22_0_2408,0.0,3.257,utt,-46.949575225268404,-49.432443124276624,12.189497630552154,9.856238129503652
common_voice_22_0_1979,0.0,3.4265625,utt,-42.41126662718659,-44.569300515311106,12.189493987356327,9.302644901581907
common_voice_22_0_34839,0.0,1.448,utt,-58.4444369612069,-61.17294366019113,12.13835669509277,8.014752426413729
common_voice_22_0_13695,0.0,3.8115625,utt,-56.25054338910761,-56.466360092163086,12.132013583720424,6.526226912669504
common_voice_22_0_27668,0.0,1.8845,utt,-50.087210147938826,-52.38056864057268,12.132012902334452,9.915927729506496
common_voice_22_0_28341,0.0,1.336,utt,-49.379799003031714,-47.73884443803267,12.13201222094848,8.020788947973662
common_voice_22_0_28643,0.0,1.9784,utt,-42.11993963068182,-44.63988431294759,12.11564683003492,9.878511276420982
common_voice_22_0_26376,0.0,2.7263,utt,-52.68819396749084,-55.24630884023813,12.079214585659845,9.472453479604399
common_voice_22_0_31404,0.0,2.661,utt,-49.53230365953947,-46.03247334406926,12.042043343800467,-0.49400896309458275
common_voice_22_0_1500,0.0,5.6841875,utt,-40.45823132152289,-47.335857514412176,12.036691068003558,14.395334018463986
common_voice_22_0_34011,0.0,2.5840625,utt,-38.35392441860465,-49.790460859026226,12.036689246405645,12.924903452309614
common_voice_22_0_26093,0.0,3.1645,utt,-41.75354776503165,-55.90029239654541,12.02087928631627,11.182161486663563
common_voice_22_0_31366,0.0,2.843875,utt,-45.351620956205984,-49.471117655436196,11.9730793907839,14.33242703683404
common_voice_22_0_29648,0.0,4.2325,utt,-35.76676778590426,-47.644344329833984,11.968699819811635,13.801524329903472
common_voice_22_0_34888,0.0,2.4483,utt,-50.23435108418367,-56.548304080963135,11.95629217754022,12.350702118261506
common_voice_22_0_7141,0.0,2.5931875,utt,-57.184076375482626,-59.50708293914795,11.955213144065647,10.511923287442515
common_voice_22_0_317,0.0,7.3823,utt,-49.95995299796748,-50.61627002095067,11.946908577198455,4.995459975378433
common_voice_22_0_3065,0.0,4.2866875,utt,-49.20629370629371,-49.740319146050346,11.919607483068125,11.699482351563724
common_voice_22_0_11039,0.0,3.1056875,utt,-53.86660344654341,-55.8417667388916,11.903375883619718,12.79767851427883
common_voice_22_0_28901,0.0,2.3457,utt,-38.305236037234046,-48.84931564331055,11.888598878049157,12.394650156338233
common_voice_22_0_25646,0.0,1.6768,utt,-40.53653099423363,-41.58002599080404,11.883883594656005,2.270800964953958
common_voice_22_0_110,0.0,7.5593,utt,-43.914067666997354,-46.448089450013406,11.883880862259135,7.157958980082183
